Variable,Value
curve_13,1.3
curve_13,1.1
curve_13,1.0
curve_13,1.1
curve_13,1.3
curve_13,1.3
curve_13,1.1
curve_13,1.1
curve_13,0.9
curve_13,1.1
curve_13,0.9
curve_13,0.7
curve_13,1.1
curve_13,1.1
curve_13,1.3
curve_13,1.2
curve_13,1.3
curve_13,1.1
curve_13,1.0
curve_13,1.1
curve_13,0.9
curve_13,1.2
curve_13,1.2
curve_13,1.2
curve_13,1.3
curve_13,1.1
curve_13,1.3
curve_13,1.4
curve_13,1.2
curve_13,1.1
curve_13,1.1
curve_13,0.9
curve_13,1.2
curve_13,1.4
curve_13,0.9
curve_13,1.1
curve_13,1.3
curve_13,1.0
curve_13,1.0
curve_13,1.1
curve_13,1.2
curve_13,0.9
curve_13,1.3
curve_13,1.3
curve_13,1.4
curve_13,1.2
curve_13,1.3
curve_13,1.3
curve_13,1.3
curve_13,0.8
curve_13,1.2
curve_13,0.8
curve_13,1.3
curve_13,1.1
curve_13,1.4
curve_13,1.4
curve_13,1.3
curve_13,1.3
curve_13,1.2
curve_13,1.2
curve_13,1.0
curve_13,1.4
curve_13,1.3
curve_13,1.5
curve_13,1.3
curve_13,1.4
curve_13,1.3
curve_13,1.3
curve_13,0.9
curve_13,1.1
curve_13,1.1
curve_13,1.3
curve_13,1.3
curve_13,1.3
curve_13,1.5
curve_13,1.5
curve_13,1.5
curve_13,1.4
curve_13,1.4
curve_13,1.4
curve_13,1.6
curve_13,1.3
curve_13,1.4
curve_13,1.3
curve_13,1.8
curve_13,1.5
curve_13,1.3
curve_13,1.1
curve_13,1.1
curve_13,1.3
curve_13,1.3
curve_13,1.1
curve_13,1.3
curve_13,1.6
curve_13,1.5
curve_13,1.7
curve_13,1.5
curve_13,1.4
curve_13,1.3
curve_13,1.3
curve_13,1.1
curve_13,1.3
curve_13,1.3
curve_13,1.4
curve_13,1.2
curve_13,1.2
curve_13,1.0
curve_13,0.8
curve_13,0.7
curve_13,0.6
curve_13,0.4
curve_13,0.6
curve_13,0.6
curve_13,0.6
curve_13,0.4
curve_13,0.6
curve_13,0.6
curve_13,0.5
curve_13,0.5
curve_13,0.8
curve_13,0.8
curve_13,0.5
curve_13,0.6
curve_13,0.6
curve_13,0.5
curve_13,0.6
curve_13,0.7
curve_13,0.7
curve_13,0.5
curve_13,0.5
curve_13,0.6
curve_13,0.4
curve_13,0.4
curve_13,0.6
curve_13,0.4
curve_13,0.4
curve_13,0.6
curve_13,0.3
curve_13,0.4
curve_13,0.6
curve_13,0.5
curve_13,0.3
curve_13,0.4
curve_13,0.6
curve_13,0.4
curve_13,0.5
curve_13,0.5
curve_13,0.4
curve_13,0.4
curve_13,0.6
curve_13,0.3
curve_13,0.5
curve_13,0.3
curve_13,0.4
curve_13,0.4
curve_13,0.3
curve_13,0.3
curve_13,0.4
curve_13,0.6
curve_13,0.6
curve_13,0.5
curve_13,0.4
curve_13,0.5
curve_13,0.3
curve_13,0.4
curve_13,0.5
curve_13,0.3
curve_13,0.4
curve_13,0.3
curve_13,0.4
curve_13,0.4
curve_13,0.5
curve_13,0.5
curve_13,0.5
curve_13,0.3
curve_13,0.6
curve_13,0.5
curve_13,0.3
curve_13,0.4
curve_13,0.5
curve_13,0.4
curve_13,0.4
curve_13,0.4
curve_13,0.4
curve_13,0.4
curve_13,0.3
curve_13,0.4
curve_13,0.4
curve_13,0.5
curve_13,0.5
curve_13,0.4
curve_13,0.4
curve_13,0.5
curve_13,0.5
curve_13,0.5
curve_13,0.4
curve_13,0.6
curve_13,0.6
curve_13,0.5
curve_13,0.3
curve_13,0.7
curve_13,1.0
curve_13,0.8
curve_13,1.1
curve_13,1.7
curve_13,1.7
curve_13,2.3
curve_13,2.8
curve_13,3.2
curve_13,3.7
curve_13,4.6
curve_13,5.5
curve_13,5.9
curve_13,6.5
curve_13,7.3
curve_13,7.7
curve_13,7.7
curve_13,8.4
curve_13,9.0
curve_13,10.3
curve_13,10.3
curve_13,10.2
curve_13,12.7
curve_13,16.8
curve_13,20.0
curve_13,20.0
curve_13,20.5
curve_13,21.4
curve_13,22.4
curve_13,23.7
curve_13,24.3
curve_13,25.1
curve_13,26.1
curve_13,26.8
curve_13,27.3
curve_13,28.2
curve_13,28.8
curve_13,29.9
curve_13,31.2
curve_13,31.7
curve_13,32.7
curve_13,32.8
curve_13,33.3
curve_13,35.7
curve_13,37.1
curve_13,38.1
curve_13,39.5
curve_13,40.1
curve_13,40.1
curve_13,40.4
curve_13,41.4
curve_13,42.1
curve_13,43.4
curve_13,44.6
curve_13,45.7
curve_13,46.8
curve_13,48.1
curve_13,49.6
curve_13,50.7
curve_13,51.9
curve_13,53.4
curve_13,54.4
curve_13,55.4
curve_13,56.8
curve_13,57.5
curve_13,58.3
curve_13,58.8
curve_13,60.2
curve_13,61.6
curve_13,62.6
curve_13,64.4
curve_13,66.1
curve_13,67.5
curve_13,68.6
curve_13,70.5
curve_13,71.7
curve_13,72.7
curve_13,73.3
curve_13,74.1
curve_13,75.0
curve_13,75.1
curve_13,76.3
curve_13,77.1
curve_13,77.8
curve_13,78.1
curve_13,79.1
curve_13,79.8
curve_13,80.1
curve_13,80.4
curve_13,80.9
curve_13,81.7
curve_13,81.8
curve_13,81.4
curve_13,81.2
curve_13,80.3
curve_13,79.8
curve_13,79.3
curve_13,78.6
curve_13,77.2
curve_13,75.8
curve_13,74.8
curve_13,73.3
curve_13,71.5
curve_13,69.5
curve_13,67.7
curve_13,65.1
curve_13,62.8
curve_13,60.7
curve_13,58.3
curve_13,56.6
curve_13,54.6
curve_13,53.6
curve_13,52.2
curve_13,50.9
curve_13,49.6
curve_13,48.6
curve_13,47.4
curve_13,46.3
curve_13,45.0
curve_13,44.1
curve_13,43.2
curve_13,42.2
curve_13,41.2
curve_13,40.2
curve_13,39.4
curve_13,38.8
curve_13,38.3
curve_13,37.9
curve_13,37.4
curve_13,36.9
curve_13,36.7
curve_13,36.6
curve_13,36.6
curve_13,36.6
curve_13,20.1
curve_13,6.6
curve_13,2.6
curve_13,2.5
curve_13,2.4
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.4
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.4
curve_14,0.5
curve_14,0.6
curve_14,0.6
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.3
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.3
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.3
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.6
curve_14,0.6
curve_14,0.4
curve_14,0.3
curve_14,0.3
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.6
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.6
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.3
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.6
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.6
curve_14,0.5
curve_14,0.3
curve_14,0.3
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.3
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.6
curve_14,0.5
curve_14,0.3
curve_14,0.4
curve_14,0.6
curve_14,0.5
curve_14,0.6
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.6
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.3
curve_14,0.4
curve_14,0.7
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.6
curve_14,0.5
curve_14,0.3
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.6
curve_14,0.6
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.4
curve_14,0.6
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.3
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.4
curve_14,0.6
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.4
curve_14,0.5
curve_14,0.4
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.3
curve_14,0.5
curve_14,0.7
curve_14,0.5
curve_14,0.5
curve_14,0.3
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.4
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.3
curve_14,0.5
curve_14,0.3
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.5
curve_14,0.5
curve_14,0.5
curve_14,0.6
curve_14,0.2
curve_14,0.0
curve_14,0.0
curve_14,0.1
curve_14,0.3
curve_14,0.4
curve_14,0.3
curve_14,0.3
curve_14,0.3
curve_14,0.3
curve_14,0.5
curve_14,0.4
curve_14,0.3
curve_14,0.3
curve_14,0.3
curve_14,0.3
curve_14,0.3
curve_14,0.2
curve_14,0.3
curve_14,0.3
curve_14,0.3
curve_14,0.3
curve_14,0.3
curve_14,0.3
curve_14,0.2
curve_14,0.2
curve_15,0.2
curve_15,0.2
curve_15,0.0
curve_15,0.3
curve_15,0.0
curve_15,0.0
curve_15,0.3
curve_15,0.0
curve_15,0.2
curve_15,0.0
curve_15,0.0
curve_15,0.1
curve_15,0.1
curve_15,0.0
curve_15,0.3
curve_15,0.1
curve_15,0.2
curve_15,0.2
curve_15,0.2
curve_15,0.3
curve_15,0.1
curve_15,0.3
curve_15,0.1
curve_15,0.0
curve_15,0.0
curve_15,0.0
curve_15,0.2
curve_15,0.0
curve_15,0.1
curve_15,0.3
curve_15,0.1
curve_15,0.2
curve_15,0.2
curve_15,0.2
curve_15,0.2
curve_15,0.1
curve_15,0.0
curve_15,0.2
curve_15,0.0
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.2
curve_15,0.2
curve_15,0.3
curve_15,0.1
curve_15,0.2
curve_15,0.2
curve_15,0.3
curve_15,0.0
curve_15,0.1
curve_15,0.1
curve_15,0.0
curve_15,0.3
curve_15,0.1
curve_15,0.3
curve_15,0.0
curve_15,0.1
curve_15,0.1
curve_15,0.0
curve_15,0.1
curve_15,0.0
curve_15,0.1
curve_15,0.1
curve_15,0.0
curve_15,0.3
curve_15,0.0
curve_15,0.2
curve_15,0.1
curve_15,0.1
curve_15,0.1
curve_15,0.1
curve_15,0.0
curve_15,0.0
curve_15,0.1
curve_15,0.1
curve_15,0.0
curve_15,0.1
curve_15,0.0
curve_15,0.2
curve_15,0.2
curve_15,0.2
curve_15,0.1
curve_15,0.0
curve_15,0.2
curve_15,0.0
curve_15,0.3
curve_15,0.2
curve_15,0.0
curve_15,0.1
curve_15,0.0
curve_15,0.1
curve_15,0.2
curve_15,0.2
curve_15,0.2
curve_15,0.1
curve_15,0.3
curve_15,0.5
curve_15,0.4
curve_15,0.3
curve_15,0.2
curve_15,0.4
curve_15,0.4
curve_15,0.4
curve_15,0.4
curve_15,0.6
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.5
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.5
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.6
curve_15,0.5
curve_15,0.5
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.5
curve_15,0.4
curve_15,0.4
curve_15,0.5
curve_15,0.3
curve_15,0.5
curve_15,0.4
curve_15,0.4
curve_15,0.6
curve_15,0.5
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.5
curve_15,0.1
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.6
curve_15,0.3
curve_15,0.2
curve_15,0.5
curve_15,0.4
curve_15,0.1
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.5
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.5
curve_15,0.0
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.4
curve_15,0.6
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.5
curve_15,0.4
curve_15,0.4
curve_15,0.4
curve_15,0.5
curve_15,0.5
curve_15,0.5
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.5
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.5
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.2
curve_15,0.6
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.5
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.5
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.5
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.2
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.5
curve_15,0.5
curve_15,0.2
curve_15,0.3
curve_15,0.2
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.5
curve_15,0.4
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.6
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.5
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.5
curve_15,0.5
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.5
curve_15,0.4
curve_15,0.3
curve_15,0.5
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.5
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.5
curve_15,0.5
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.5
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.5
curve_15,0.3
curve_15,0.5
curve_15,0.4
curve_15,0.6
curve_15,0.4
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.5
curve_15,0.5
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.5
curve_15,0.4
curve_15,0.3
curve_15,0.5
curve_15,0.5
curve_15,0.5
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.5
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.2
curve_15,0.6
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.2
curve_15,0.5
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.4
curve_15,0.4
curve_15,0.2
curve_15,0.4
curve_15,0.4
curve_15,0.5
curve_15,0.4
curve_15,0.5
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.5
curve_15,0.4
curve_15,0.3
curve_15,0.5
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.5
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.1
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.2
curve_15,0.4
curve_15,0.5
curve_15,0.4
curve_15,0.4
curve_15,0.4
curve_15,0.5
curve_15,0.2
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.5
curve_15,0.4
curve_15,0.3
curve_15,0.5
curve_15,0.3
curve_15,0.5
curve_15,0.5
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.5
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.5
curve_15,0.3
curve_15,0.3
curve_15,0.5
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.5
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.5
curve_15,0.4
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.4
curve_15,0.3
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.3
curve_15,0.5
curve_15,0.5
curve_15,0.5
curve_15,0.3
curve_15,0.5
curve_15,0.3
curve_15,0.3
curve_15,0.4
curve_15,0.0
curve_15,-0.2
curve_16,1.5
curve_16,1.4
curve_16,1.3
curve_16,1.4
curve_16,1.3
curve_16,1.4
curve_16,1.3
curve_16,1.6
curve_16,1.5
curve_16,1.3
curve_16,1.6
curve_16,1.3
curve_16,1.5
curve_16,1.5
curve_16,1.6
curve_16,1.5
curve_16,1.6
curve_16,1.5
curve_16,1.8
curve_16,1.4
curve_16,1.6
curve_16,1.6
curve_16,1.7
curve_16,1.7
curve_16,1.4
curve_16,1.5
curve_16,1.5
curve_16,1.4
curve_16,1.3
curve_16,1.5
curve_16,1.4
curve_16,1.4
curve_16,1.3
curve_16,1.1
curve_16,1.2
curve_16,0.9
curve_16,1.1
curve_16,1.0
curve_16,0.9
curve_16,1.1
curve_16,0.9
curve_16,1.0
curve_16,0.8
curve_16,0.8
curve_16,0.8
curve_16,0.8
curve_16,0.8
curve_16,0.9
curve_16,0.8
curve_16,0.9
curve_16,0.8
curve_16,1.1
curve_16,0.9
curve_16,0.9
curve_16,1.2
curve_16,1.0
curve_16,1.3
curve_16,0.9
curve_16,1.3
curve_16,1.2
curve_16,1.2
curve_16,1.3
curve_16,1.3
curve_16,1.3
curve_16,1.3
curve_16,1.5
curve_16,1.6
curve_16,1.6
curve_16,1.7
curve_16,1.5
curve_16,1.8
curve_16,1.4
curve_16,1.8
curve_16,1.8
curve_16,1.8
curve_16,1.8
curve_16,1.8
curve_16,1.8
curve_16,2.0
curve_16,1.8
curve_16,2.0
curve_16,1.9
curve_16,2.2
curve_16,1.8
curve_16,2.3
curve_16,1.7
curve_16,1.9
curve_16,2.1
curve_16,1.9
curve_16,2.1
curve_16,2.1
curve_16,2.0
curve_16,2.0
curve_16,2.1
curve_16,2.1
curve_16,2.1
curve_16,2.0
curve_16,2.2
curve_16,2.0
curve_16,2.0
curve_16,1.9
curve_16,2.1
curve_16,2.0
curve_16,2.1
curve_16,2.1
curve_16,2.1
curve_16,2.3
curve_16,2.3
curve_16,2.0
curve_16,2.3
curve_16,2.1
curve_16,2.1
curve_16,2.3
curve_16,2.1
curve_16,2.0
curve_16,2.3
curve_16,2.1
curve_16,2.1
curve_16,2.3
curve_16,2.1
curve_16,2.2
curve_16,2.2
curve_16,2.1
curve_16,2.1
curve_16,2.2
curve_16,2.1
curve_16,2.1
curve_16,2.2
curve_16,1.8
curve_16,1.8
curve_16,1.7
curve_16,2.0
curve_16,1.8
curve_16,2.1
curve_16,2.1
curve_16,1.6
curve_16,2.1
curve_16,1.6
curve_16,1.8
curve_16,2.0
curve_16,1.7
curve_16,2.1
curve_16,1.8
curve_16,1.8
curve_16,1.7
curve_16,1.8
curve_16,1.8
curve_16,1.8
curve_16,1.9
curve_16,2.1
curve_16,1.8
curve_16,2.1
curve_16,1.8
curve_16,2.0
curve_16,2.3
curve_16,1.9
curve_16,2.4
curve_16,2.1
curve_16,2.1
curve_16,2.2
curve_16,2.1
curve_16,2.3
curve_16,2.4
curve_16,2.3
curve_16,2.6
curve_16,2.3
curve_16,2.5
curve_16,2.1
curve_16,2.2
curve_16,2.4
curve_16,2.5
curve_16,2.5
curve_16,2.5
curve_16,2.3
curve_16,2.5
curve_16,2.3
curve_16,2.8
curve_16,2.5
curve_16,2.5
curve_16,2.8
curve_16,2.3
curve_16,2.5
curve_16,2.6
curve_16,2.7
curve_16,2.6
curve_16,2.7
curve_16,2.8
curve_16,2.6
curve_16,2.8
curve_16,3.0
curve_16,2.7
curve_16,2.8
curve_16,3.1
curve_16,3.0
curve_16,3.1
curve_16,2.9
curve_16,3.0
curve_16,2.8
curve_16,3.3
curve_16,3.3
curve_16,3.2
curve_16,3.5
curve_16,3.3
curve_16,3.1
curve_16,3.3
curve_16,3.7
curve_16,3.5
curve_16,3.3
curve_16,3.7
curve_16,3.4
curve_16,3.5
curve_16,3.8
curve_16,3.7
curve_16,3.5
curve_16,3.5
